id,summary,prompt_text
13862642,Ingrid is going on a trip to Australia. She will meet with Gloria in Sydney.,"Summarize the given dialogue. Keep the summary short.
dialogue: Gloria: Bloody oath so it's true!!!
Ingrid: Yes, I'm going on a trip to Australia
Gloria: gnarly!
Gloria: I'll finally see you in Sydney!
Ingrid: G’day! See you soon
Gloria: See you!
summary: "
13730504,John is on his way to meet Jimmy at Jeevanjee. ,"Summarize the given dialogue. Keep the summary short.
dialogue: John: im on my way
Jimmy: cool, find me at jeevanjee
John: cool
summary: "
13828611,Henry will get some still water at the market on Maya's request.,"Summarize the given dialogue. Keep the summary short.
dialogue: Maya: Honey, could you stop by the market and grab some water?😍😍😍
Henry: Ok. Gas or without gas?
Maya: Without gas. Thaaaankkkkkkksssssssssss, darling!😙😙😙😙😙😙😙😙😙😙
Henry: Np. 😄Anything else?
Maya: That's all. Thanks again, see yaaaaaa 😗😗
summary: "
13862621,Bev is going to write to her about making a film on how Lily fell in love with James.,"Summarize the given dialogue. Keep the summary short.
dialogue: Bev: Hehehehe i hate how they miss loads out of the film though like the whole who the marauders were yhning
Bev: Thing*
Zara: :D
Zara: i always wanted to know how Lily fell in love with James when she hated him first
Bev: That would be so good....! Yeaah and more about her and snape ;)
Bev: Should write to her...
Zara: sounds like a plan!
Zara: excellent
Bev: Just need to find out the address...
Zara: lets use our ninja skills
Bev: With a little help from google
Zara: :)
Zara: Bev, you are officially my new soul mate,
Zara: how bout it, yar?
Bev: I am afraid I already have a wife... :/ goes by the name of Katherine Sykes, or as you may know her Katherine bell
summary: "
13864719,"Laurent, Simon and Jean will go directly to Nice.","Summarize the given dialogue. Keep the summary short.
dialogue: Laurent: Should we go through Marseille or directly to Nice?
Simon: we don't have time for the city
Jean: yes, let's go to nice, I'll follow you
summary: "
13682233,"Aurelie will work from home today, because she's not feeling well. The project's deadline is the day after tomorrow, Ross is on holiday, so there's only Aurelie and Mathew in the team. ","Summarize the given dialogue. Keep the summary short.
dialogue: Aurelie: Hi, Steve, could I work from home today?
Steve: Hi, Aurelie, why would that be?
Aurelie: I'm not feeling well and I don't want to catch anything on the bus...
Steve: You know what our policy regarding home office is, Aurelie.
Aurelie: I know, but I thought with the project's deadline around the corner it would be better for the company if I worked from home than if I got really sick and had to stay home on a sick leave.
Steve: You're right. When is the deadline exactly?
Aurelie: The day after tomorrow. And Ross is on holiday, so there is only Mathew and me in the team.
Steve: Oh, I see. 
Aurelie: So I would really appreciate it if you agreed. I would devote all my attention to this project - I would just do it from my bed, sipping hot tea...
Steve: OK, you may work from home today.
Aurelie: Thank you, Steve!
Steve: Just don't advertise it too much, or everyone will want to work from home next week.
Aurelie: Sure thing, boss! My lips are sealed.
Steve: I hope you feel better soon.
Aurelie: Thank you.
Steve: And I appreciate your devotion to this project and your responsibility. 
summary: "
13729937,Gloria might be able to come to Oslo for a few days in March. She dislikes flying.,"Summarize the given dialogue. Keep the summary short.
dialogue: Fernando: I found your hair on my jacket ;)
Gloria: Ahh I’m sorry, they just appear in weird places all the time ;d
Fernando: It’s a good reminder of you ;*
Gloria: It certainly is, haha
Fernando: I already miss you
Gloria: I miss you too
Fernando: I hope you’ll come to Oslo soon
Gloria: I can take a few days free at work in March probably
Fernando: Can’t wait to see you again <3
Gloria: Yea I bet ;)
Fernando: I wanna this all again and again and again…
Gloria: Wouldn’t mind it at all ;P
Fernando: The moment I saw you I knew that night was going to be fun ;>
Gloria: So It was XD How was your flight?
Fernando: Cool, I’m used to it I used to fly a lot when I played football.
Gloria: I hate planes 
Fernando: Seriously, it’s like the most normal thing, everyone flies these days.
Gloria: I know but I feel very sick during a takeoff
Fernando: Aaaa ok, I understand, not cool
Gloria: I threw up once when I was a kid, pretty embarrassing XD
Fernando: I can imagine ;p
Gloria: I mean the flight attendants took care of me and were very nice, but still. People were staring xP
Fernando: Not cool xd
summary: "
13729939,Julia transferred the fees for the university a few days ago.,"Summarize the given dialogue. Keep the summary short.
dialogue: Robert: Have you done the transfer?
Julia: For the university?
Robert: Yes, the fees
Julia: I did a few days ago
Robert: Perfect, thanks
summary: "
13829541,James left his gloves at Sylvia's place. She will bring them to the office tomorrow.,"Summarize the given dialogue. Keep the summary short.
dialogue: James: Have I left my gloves at your places? Can't find them anywhere
Sylvia: Yes, I have them with me :)
James: Perfect, thank you so much!
James: Can I pick them up tomorrow?
Sylvia: I'll bring them to the office
James: Thanks!
summary: "
13862531,"Daniel has just finished watching Grand Blue anime series, recommending it to Tyler. Tyler will put Grand Blue on his ""to watch"" list. ","Summarize the given dialogue. Keep the summary short.
dialogue: Daniel: man, I just finished the best anime ever!
Daniel: and that's only a bit of an overstatement ;)
Tyler: what's the title?
Daniel: Grand Blue
Tyler: doesn't ring a bell
Tyler: what it's about?
Daniel: technically it's an anime about diving
Tyler: technically?
Daniel: at least that's the premise
Daniel: but in reality it's more about drinking
Daniel: a lot of drinking
Daniel: it should be called - Alcohol The Anime :P
Tyler: what's so good about that?
Daniel: it's just hilarious
Daniel: you know that I love funny stuff
Daniel: and it was funny as hell
Tyler: do you think I'll enjoy it?
Daniel: can't say that for sure
Daniel: but I would definitely recommend trying it
Tyler: I'll put it on my ""to watch"" list
Daniel: you won't regret it
Tyler: your last recommendation was pure gold so I'll trust you on this as well ;)
Daniel: Eyeshield 21?
Tyler: yeah
Daniel: best sports anime by far!
Tyler: it's up there at least
Tyler: with a few others ;)
Daniel: blasphemy ;)
Tyler: :P
summary: "
13728262,Nicole took her dog for a walk. David will join them.,"Summarize the given dialogue. Keep the summary short.
dialogue: David: I see you? 
David: From my window
Nicole: Haha yeah
Nicole: Going for a walk w my dog
David: Can I join in? 
Nicole: Ye sure
David: K Ill be right there
Nicole: Wanna bring Anna with us? 👯‍♀️
David: Sure, she's just watching tv xd
Nicole: K Im waiting by your door with Micky 
David: Anna has to go see her bf xd
Nicole: I didn't know she has a bf
David: On and off xd 🤷‍♂️
summary: "
13814370,The show is nearly starting. William is coming.,"Summarize the given dialogue. Keep the summary short.
dialogue: Emma: the show is about to start where are u?
William: Coming
Emma: Hury up
summary: "
13812011,"Aretha will get Arabella two pairs of black stockings, size M from Misty's magazine when she's there in the next few days.","Summarize the given dialogue. Keep the summary short.
dialogue: Arabella: Are you planning to go to Misty's Magazine in the next few days?
Arabella: I need some stockings.
Aretha: Hi, Yes, I might go there.
Aretha: Which one do you need?
Arabella: Same as usual, balck, size M.
Arabella: Two pairs.
Aretha: Okey, no problem :)
Arabella: Thx! 
summary: "
13864690,"Matthew booked the tickets for Mary, Jay and himself.","Summarize the given dialogue. Keep the summary short.
dialogue: Matthew: Booked the tickets!
Mary: Thanks!
Jay: Thank you Matthew!
Matthew: <file_other>
summary: "
13680111,"Kate doesn't have any school exchanges in the near future. Kate didn't get to go on the exchange to the USA, because of opinions from her teachers.","Summarize the given dialogue. Keep the summary short.
dialogue: Laura: But I don't know if I would like to miss such an amazing opportunity
Kate: We talk a lot about it. Tbh it was hard for both of us
Kate: *ed
Laura: Do you have any school exchanges coming up?
Kate: Sadly no
Kate: There was one for the USA but I didn't got in there
Kate: Bc of some stupid opinions from my teachers
Laura: :/
Laura: I'm sorry for you
summary: "
13729995,Grace is coming tonight and she's planning something surprising. Oleg should be home at 7 or so.,"Summarize the given dialogue. Keep the summary short.
dialogue: Grace: I'm coming tonight!
Oleg: I know. WHy are you telling me?
Grace: Cause I've got an idea :)
Oleg: OK, are you telling me what?
Grace: No, it's a surprise!
Oleg: I knew that. So why are you telling me?
Grace: you're such a bore!
Oleg: Grace, I'm sorry, I'm busy
Grace: OK, but be home the earliest you can
Oleg: OK, i'll do my best. Around 7 I think
summary: "
13830013,Sara and Greg are meeting outside in 5 minutes.,"Summarize the given dialogue. Keep the summary short.
dialogue: Sara: 5 min and I'm there:)
Greg: ok, gonna wait outside
Sara: ok :-) 
summary: "
13828109,Vanessa talked to Mick and will be at Stacy's about 7pm. Stacy will probably close up the cats in the bathroom and walk Vanessa back with Buba.,"Summarize the given dialogue. Keep the summary short.
dialogue: Vanessa: ok
Vanessa: talked to Mick
Vanessa: i'll be there at about 7pm
Stacy: ok
Stacy: <file_photo>
Stacy: shopping done :D
Vanessa: i'm only thinking how to get back from your place
Stacy: ?
Vanessa: you know how not to get mugged :D 
Stacy: u think it's unsafe?
Vanessa: yeah i always get that impression it better not to walk there at night
Vanessa: alone
Stacy: if you want you can take Chase. i'll close up the cats in the bathroom 
Stacy: or i can walk you back with Buba
Vanessa: or we can do both ;D
Stacy: ok:D
Vanessa: well anyway, let's meet at your place
Stacy: ok
Stacy: i'll be home all evening so come any time
Vanessa: ok i'll let you know when i leave
summary: "
13819378,Iza'll be returning on Thursday as her mentor informed her that she can present her thesis on Friday. Iza'll have to return the mutual ticket that she bought for herself and her boyfriend who agreed to come back on Saturday morning.,"Summarize the given dialogue. Keep the summary short.
dialogue: Iza: Hey, I will be coming back on Thursday after all
Teresa: How come? Didn't you buy the tickets already?
Iza: I did.. But my mentor called me and informed me that I can present my thesis on Friday
Iza: I will just change the ticket, it should be for free
Artur: And what about your boyfriend? You had the ticket together, right?
Iza: I will have to return our mutual one and he agreed to come on Saturday morning
Teresa: Well it is not a problem for us, at least we will see each other sooner ;)
Iza: Just that I have to take a day off from work :/
summary: "
13611840,"Heidi is back home. Darrell moved to lublanska. He's not happy, because commuting takes over 2.5 h. Heidi encourages him to buy a new car. Heidi and Darrell will have lunch at 12:30.","Summarize the given dialogue. Keep the summary short.
dialogue: Darrell: Hey, are you back yet?
Heidi: Hi, yes, I actually came back!!!
Darrell: Cool. How was it?
Heidi: It felt like I woke up from a coma.
Darrell: hehe
Heidi: Yeah, really weird. Have you moved to lublanska yet?
Darrell: Yeah, we moved. It sucks now, it's so far.
Heidi: Yeah, but now we work so close to each other.
Darrell: That's about the only positive. You know it takes me an 1h 20m to get here. That's over 2.5 h for commuting.
Heidi: Maybe you should consider taking your car.
Darrell: Maybe, but it burns so much.
Heidi: Get a new car! The newer cars burn like 5 nowadays.
Darrell: Yeah, I'd love to, but no moollah!
Heidi: I know what you mean. Everything keeps going up except our salaries.
Darrell: Tell me about it. All my fav. restaurants jacked up their prices.
Heidi: Speaking of which, let's have lunch? :)
Darrell: Ok. See you at 12:30
summary: "
13728745,Lia hasn't heard from Anna since Wednesday. Martha will check why.,"Summarize the given dialogue. Keep the summary short.
dialogue: Lia: Anna hasn't contacted me yet
Martha: Strange
Martha: She was supposed to call you last weekend
Lia: I thought so
Lia: Now it's Wednesday and I haven't hear from her
Martha: I'll check what happened
Martha: Anyway it's in her interest to contact you
Martha: Don't worry about it
Lia: I know but it's annoying
Lia: I was waiting for her call, reserved time for her
Martha: I know it's not nice of her
Martha: But let me check what happened
summary: "
13681375,Sara's angry because Alan told his mother that Sara is pregnant.,"Summarize the given dialogue. Keep the summary short.
dialogue: Sara: I'm so going to kill you Alan!
Alan: Why, what have I done again?
Sara: You know it perfectly well!
Alan: Please refresh my memories though
Sara: Why did you tell your mother that I was pregnant?!
Alan: Oh you're talking about this…I know we were supposed to keep it secret
Sara: Yes secret until I make all the necessary tests!
Alan: I'm sorry, it sort of happened
Sara: Sort of happened?!
Alan: We were talking about you and she was worried that you looked a bit tired
Sara: Of course! Your mother has always had ways to get everything out of you!
Alan: Don;t be so mad, it just happened…
Sara: I'm mad Alan, very mad for the time being!
summary: "
13611549,"Michelle needed Linda's help, but Linda didn't see the message in time. She was trying to meet a deadline. She went straight to bed after she finished.","Summarize the given dialogue. Keep the summary short.
dialogue: Michelle: Hi! How's Byron treating you? I need some help with something. You got 5min to look at something?
Linda: Oh sorry, didn't see this till now. Still working, trying to meet a copywriting deadline 😟
Michelle: Good Luck!
Linda: Just finished now. Absolutely fucked and going straight to bed. Send through what it is and we can talk in the morning if that’s ok x
summary: "
13728853,Neil sends Jerry a photo from their trip to China. Jerry and Neil wish to repeat the trip.,"Summarize the given dialogue. Keep the summary short.
dialogue: Neil: I've beed digging through old photos
Neil: Look what I've found
Neil: <file_photo>
Jerry: Hahahaha. It's us in China. God damn it was so long ago!
Jerry: I wish we repeated that trip.
Neil: Yeah. Me too. :)
summary: "
13829906,Anna will send Leah the report on the new football team.,"Summarize the given dialogue. Keep the summary short.
dialogue: Leah: hey can you send me that report?
Anna: on the new football team?
Leah: yes that one 
Anna: ok im sending it over now 
summary: "
13819237,Teddy left Amber half a year ago. She misses him. She is still depressed. Lora will take her out for drinks to cheer her up. Nicole will join. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Amber: Can't get Teddy out of my head...
Amber: It's already 6 months since he left me and I still can't get over him, what's wrong with me :(
Lora: Oh, my poor Amber... 
Lora: Nothing's wrong with you, it's Ted to be blamed for ruining everything
Amber: I've been trying so hard to be a good girlfriend...
Amber: I still don't know where I did a mistake, we seemed to be complementing each other
Amber: And suddenly he said it's over, that he doesn't love me anymore and there's another girl...
Nicole: Gosh, you've really been through hell because of him, it sounds like a nightmare
Amber: It still hurts, the nightmare still lasts...
Nicole: I'm so sorry Amber...
Nicole: I'd really like to help you in some way, I can imagine how I'd feel in such a terrible situation
Lora: Listen girls, maybe you'd like to go somewhere this evening and have a drink?
Lora: It's Friday. It'd be much better to go out than sitting and thinking all alone
Lora: Amber... we should meet and talk and have some fun too. Let us help you
Amber: Okay, I can go somewhere. Can't stand being alone, it's killing me...
Nicole: Fine girls. Please, let me know where you're staying. I need to take care of a few things first but then I'm free
Lora: Sure, no problem. We'll find something just for this evening.
Amber: Thank you guys...
summary: "
13820885,"Rob wanted to play RDR2 at 5, but Tom and Rob are busy. Mark's available tomorrow, but Rob is going with Sara to her parents.","Summarize the given dialogue. Keep the summary short.
dialogue: Rob: RDR2 at 5??
Tom: I wish, but I got sth to do
Mark: I won't make it
Rob: Ok
Mark: But can be tmrw
Rob: Tomorrow I'm going with Sara to her parents
Mark: Hmm so next week?
summary: "
13716567,Ashley and mom got Mr. Fluff yesterday. Christine will be able to see him tomorrow.,"Summarize the given dialogue. Keep the summary short.
dialogue: Ashley: <file_photo>
Ashley: a new member of our family :D
Annette: oh my god *.*
Christine: oh my, it's beautiful!!!!! when did you get it?
Ashley: yesterday, we finally went to this city I was telling you about
Ashley: and my mom didn't want to take him until he jumped on her knees xD
Christine: it's a he? how did you name him?
Ashley: Mr. Fluff ^^
Annette: how cute!!! when will we see him? B-)
Ashley: even tomorrow :D
Christine: can't wait!!!!
summary: "
13819251,Jesus and Ricardo can dance salsa. Peter was at tje latino club last night. He found it enjoyable.,"Summarize the given dialogue. Keep the summary short.
dialogue: Peter: Can you dance salsa?
Jesus: Sure!
Ricardo: I'm not a great dancer but I manage
Ricardo: Girls always praise me ;P 
Jesus: Why are you asking?
Peter: Last night I went to a latino club 
Peter: I really liked the music
Peter: People were dancing, having so much fun
Peter: I wonder if it's difficult to learn salsa
summary: "
13819027,Nickie's home for the weekend and wants to organise a ladies night with Janine and Nickie. Nickie has a lot going on recently at work and the university. They'll all meet up on Saturday.,"Summarize the given dialogue. Keep the summary short.
dialogue: Nickie: hey ladies!!!! I'm home for the weekend, how about doing a ladies night?
Janine: Nickie, at last! I thought you were not coming
Nicole: hey B-) I'm in
Nicole: and Janine is right, explain yourself xd
Nickie: I'm so sorry girls, but it's all so different here...I have a lot of work, like at the university, apart from that I'm doing two courses and this job at the hostel...it's too much
Janine: two courses? what courses?
Nickie: the one from legal English, translations and so on and the other one from Italian, just to refresh the language
Nicole: how many shifts do you have at work?
Nickie: sometimes it's 3, sometimes 4...often at night, it's extremely overwhelming
Janine: jesus..do you sleep? do you even have time for that?
Nickie: I do, but it's about 5 or sometimes even 4 hours...I'm tired :/
Nicole: I think you should give up one of these activities or at least organize it somehow, cause you're not a strongwoman
Nickie: I know, I'm trying my best 
Nickie: but getting back to our plans, when are you free? maybe Sunday?
Nicole: I'm free on these two days
Janine: Saturday sounds cool
Nickie: Saturday then!
summary: "
13716907,Francis wants two of the fastest linguists on the Project X file to finish it faster.,"Summarize the given dialogue. Keep the summary short.
dialogue: Francis: So, as for the tasks, please remember to review the answers and check for typos.
Jolene: OK, have you updated the guidelines you showed us at the meeting?
Francis: Yep. It's on our server. I'll send you a link in the next mail.
Greg: What about the deadlines? 
Francis: We need to be more strict. Some linguists are not quite punctual.
Jolene: Then we have delays in all the 2 phase... 
Greg: So what are the options? More people on the task?
Francis: More realistic deadlines I suppose.
Jolene: What about Project X File?
Francis: This is the most urgent. 
Greg: You want me to help Ellie with that? Maybe she needs some extra there?
Francis: How is it going in your project?
Greg: We're about to finish in 2 days.
Francis: Then delegate 2 of your fastest linguists, we need to speed it up!
Greg: OK, from tomorrow?
Francis: Sure!
summary: "
13682159,Sally may organize an autumn baloon flight and Rachel may join her.,"Summarize the given dialogue. Keep the summary short.
dialogue: Rachel: did you enjoy the balloon flight?
Sally: oh yes it was beautiful I would do it again in the autumn the trees would look beautiful
Rachel: oh yes thats a good idea I might come with you I fancy doing it.. let me now if you organise anything
Sally: I will xx
summary: "
13829118,Micah is taking care of Janelle's dog while she and her husband are on a trip in England.,"Summarize the given dialogue. Keep the summary short.
dialogue: Janelle: thanks so much for taking care of dog
Janelle: is he giving you any trouble?
Micah: no! he's adorable
Micah: I love having him around
Micah: how's england?
Micah: are you enjoying the trip?
Janelle: robert and i are having the time of our lives
Janelle: this is the honeymoon we never had
Janelle: we're having so much fun
Micah: i'm really glad to hear that!!!
Micah: again, don't worry about your dog
Micah: he behaves very well and keeps me company
Janelle: thank yo so much!!
Janelle: we'll be back on Thursday
Micah: great! keep having good time!!
summary: "
13862561,Leo just had a very good time with his parents in Spain. Granny will be happy if he came round and told her about his holidays. He could also see flowers blooming in her and Daddy's garden.,"Summarize the given dialogue. Keep the summary short.
dialogue: Granny: Hello honey, i hope you had a good time with your parents in Spain?
Leo: hi Gran, fantastic thanks.❤️
Granny: I'll be happy to talk to you. Tell me when you have time, you'll tell me all about your holidays. With Daddy we stayed home and took care of our garden, there is some flowers blooming. You should see that
Leo: sure Gran. 
summary: "
13716568,Mark will cancel his day off on Mr. Benson's request. Claudia will call out major clients to ask about their satisfaction and provide data by 10:30. Andy will prepare a presentation on the company byt the end of the day. Mark will do data mining on client's financial situation.,"Summarize the given dialogue. Keep the summary short.
dialogue: Mr. Benson: Let's start with your workload for tomorrow. 
Claudia: I have a couple of ongoing projects and 2 conference calls planned for tomorrow. Except for the latter, nothing too urgent that cannot be put off until later.
Andy: I have a huge deadline for tomorrow and really have to focus on it. Probably will finish by midday and from then on nothing too urgent.
Mark: I don't know how to tell you this, but I was supposed to have the next day off so I planned to finish all urgent tasks tomorrow.
Mr. Benson: Mark, can you cancel the day off? We really need your help here.
Mark: That's not really that important. I just need to make a few phone calls. When will you be back, Mr. Benson?
Mr. Benson: On Tuesday. Thank you, Mark. 
Mark: Can I have Wednesday or Thursday off then? 
Mr. Benson: Of course. I'll tell Lona later to book both days for you. One is on the company.
Mark: Thank you, sir. I'll be right back. 
Mr. Benson: All right. Claudia - Since you have the smallest workload I want you to call all out major clients and ask them about client satisfaction. Lona has the survey, so ask her for it. 
Claudia: Of course. 
Mr. Benson: You don't have much time, because I'll need the processed data by 11.
Claudia: You'll have it on your e-mail by 10:30.
Mark: I'm back.
Mr. Benson: Thank you, Claudia. Andy - I need you to prepare a presentation on our company. Something for laymen, not too complicated and not too specialised. A lot of positive figures.
Andy: No problem, sir. Do you need any specific data?
Mr. Benson: Financial, social and something intangible. 
Andy: By when do you need it?
Mr. Benson: By the end of the day. 
Andy: Will do. 
Mr. Benson: Thank you, Andy. Mark - you get the hardest task. I want you to do some data mining.
Mark: Data mining? What am I looking for?
Mr. Benson: I want you to pull everything you can find on our clients' financial situation before the agreement with us, one month after signing and their current standing. 
Mark: That's a lot of work. I don't know if that's doable in one day. 
Mr. Benson: I'm sure you can manage. 
Mark: And when do you need it?
Mr. Benson: Like Andy's presentation - by the end of the day.
Mr. Benson: Since everyone knows what to do, let's make it work!
summary: "
13729563,Annette will tell Bry tonight what she has decided about her life.,"Summarize the given dialogue. Keep the summary short.
dialogue: Annette: I have just decided what to do in my life.
Bry: Oh that's something new. what 's that?
Annette: I'll tell you when we meet tonight
Bry: ... unless you change you mind by then ...
summary: "
13729036,Lara will help with arranging the space for the party on Bill's request. Lara will pop up at 5 tomorrow. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Bill: Lara, could you help me with the party tomorrow?
Lara: Sure. What do you need?
Bill: I've already done the shopping. I just need someone to help me arrange the space. Not good at this...
Lara: No problem. I can pop up at 5:00. OK?
Bill: Great, thanks a lot!
Lara: See you tomorrow!
summary: "
13716177,Alan will borrow a phone from Jamie because his has broken down.,"Summarize the given dialogue. Keep the summary short.
dialogue: Alan: My phone broke down, so if you want something from me, send a message here.
Kim: Poor you, I'm completely addicted to my smartphone.
Alan: Me too! I feel naked without it.
Kim: Exactly! It's not even that I need it for the Internet or that I call people all the time. It's just that when I don't have my phone, I'm constantly worried that something might happen and I'm going to need it at this very moment.
Alan: Like an accident?
Kim: For example.
Jamie:  Hey, Alan, I've got an old phone I don't use. Maybe you want to borrow it?
Alan: Definitely! Thank you! Can I come and get it right now?
Jamie: Sure thing. Welcome to the world of phone addicts :D
Kim: Also known as Smartphoneholics Anonymous :D
summary: "
13821341,Jess and Joe have Mary's notes.,"Summarize the given dialogue. Keep the summary short.
dialogue: Mary: I am missing my notes from November 15th
Jess: If this is the day we have grammar classes I might have them
Joe: You think so? I think I saw some of those in my backpack, did we share copying Jess?
Jess: I think so! You're right
Joe: Well then, my part is being copied 
Jess: hm, I think mine is not yet, I gotta check at home 
Joe: Better hurry up, test is coming up
Mary: Why did you guys split them in the first place?
Joe: Jess owes me for some booze from the other day
Mary: hahahaha
Jess: Not true! don't believe him
Mary: But this sounds so much right
Jess: Hey! cause you might not see those notes of yours
Joe: fine, fine, chill ladies, all is going to be fine
summary: "
13829283,The latest album by Arctic Monkeys is weird for Thomas and Neil. Perhaps a bit overblown. They used to play indie rock/post punk and this album sounds like they were rock stars.,"Summarize the given dialogue. Keep the summary short.
dialogue: Thomas: man that latest album by Arctic Monkeys
Thomas: I don't know, it's weird
Neil: yeah couldn't agree more
Neil: it's fine but a bit overblown
Neil: ostentatious if you know what I mean
Thomas: yeah! unlike all their previous lps
Thomas: they always were a band of normal teenagers playing some indie rock/post punk, whatever
Thomas: and this, this is the album that you do once you're considered a rock star haha
Neil: lol
summary: "
13681337,"Amanda just moved and might invite the gang over, including Nate.","Summarize the given dialogue. Keep the summary short.
dialogue: Nate: <file_other>
Amanda: Uh, Nate? I'm not sure what to say
Nate: Shit, sorry, wanted to send that to Adam, I have no idea how this happened
Amanda: Don't worry about it, haha. How are you?
Nate: Fine, thanks. U? (I'm really sorry, I still feel dumb)
Amanda: I've just moved so things have been a bit hectic, but I'm fine. This new flat is really nice, I love it
Nate: Living on ur own at last?
Amanda: Yeah! Once I've sorted everything out, I'd liek to throw a party so we can finally see each other again, all of us
Nate: Ohhh, that'd be nice, it's been waaay too long since I've seen the gang
Amanda: Yeah, me too, adulthood can be kinda hard :/ I'll let you guys know when Im free!
Nate: Thx, I appreciate it!
summary: "
13717322,Greg needs hair models in the afternoons and evenings at Hair Academy Logan St. Greg offers free haircuts and other hair treatments. Jamie and Alice are available. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Greg: Hair models wanted! Hair Academy Logan St afternoons & evenings! Free haircuts and other hair treatments!   
Jamie: male or female?
Greg: both
Alice: What type of hair are you looking for? long/short, curly?
Greg: No particular hair style, colour or length. It doesn’t matter.
Jamie: i’m available
Alice: count me in too! X
Greg: please share as we need more people
Alice: shared
summary: "
13828123,Molly is watching Noah through the window. She wants Noah to stop eating the hummus.,"Summarize the given dialogue. Keep the summary short.
dialogue: Molly: WHAT THE FUCK ARE YOU DOING
Noah: ???
Molly: I CAN SEE YOU THROUGH THE WINDOW!! LEAVE THE HUMMUS RIGHT NOW
Noah: you fuckin spying on me?!
summary: "
13862722,"There is a loud noise coming from Ewa's flat, which bothers Adam and her other neighbours. Ewa refuses to turn it down. Adam is calling the police.","Summarize the given dialogue. Keep the summary short.
dialogue: Adam: Good evening! I am your neighbour from 4, I got your number from our landlord. I have some bad news - from your apartment I can hear some weird and loud noises. I was knocking on the doors but no one answered and the noises didn't stop
Ewa: so what?
Adam: Noises coming from your apartment bother not only me but all the neighbours
Ewa: once again, so wat? that my house and i do what i want
Adam: We are sharing the building together and we have to take into account we are not alone here. There are old people that deserve some peace, small kids that want to sleep and adults, that need to rest after hard work. Please be more considerate
Ewa: wtf dude, leave me alone
Adam: I am asking you one more time, turn off your music
Ewa: fuckk off
Adam: I am calling police
Ewa: fuck you too
summary: "
13862472,Rick missed Ackerman's class today because of a medical appointment. Beverly will send him her notes tomorrow in the afternoon.,"Summarize the given dialogue. Keep the summary short.
dialogue: Rick: Hi Bev
Beverly: Hi Rick
Rick: I couldn't come to class today because I had a medical appointment
Beverly: Oh! Are you ok?
Rick: Yes, I'm fine but I missed Ackerman's course and you know how tought that subject is
Beverly: And I guess you need my notes ;)
Rick: If possible, obviously
Beverly: No problem, I just have to rewrite them in Word because my handwriting is... well, you know it
Rick: Still better than mine :D
Beverly: And still not entirely readable ;) I will send you the file tomorrow, ok? I like to type all of my notes on the computer but it takes time
Rick: Ok, no problem, thank you in advance
Beverly: This made me think of that Polish friend of mine
Rick: Ah, Janusz! He always wrote ""thank you from the mountain"", was it some Polish play on words?
Beverly: Yes, he explained it to me once :) I really have to go now but I will send you the notes tomorrow in the afternoon, ok? Bye!
Rick: Ok, see you
summary: "
13731218,Pat really enjoyed hiking. Pat'd like to go hiking next week again but she's having a family gathering. Cecilia's willing to join Pat for the next hike.,"Summarize the given dialogue. Keep the summary short.
dialogue: Pat: I had the time of my life!
Cecilia: Glad you liked it. :)
Pat: Hiking was really fun! Never thought I'd like it so much.
Cecilia: You hooked on it yet?
Pat: Like hell!
Cecilia: When's the next hike?
Pat: Next month :(
Cecilia: Y so sad?
Pat: If I could, I'd go next week, but have a family gathering.
Cecilia: Can I come with you?
Pat: To the gathering?
Cecilia: No, to the hike, stupid :P
summary: "
13731236,Gina orders Hank to buy flowers.,"Summarize the given dialogue. Keep the summary short.
dialogue: Gina: get flowers
Hank: where the hell am i soppose to get flowers at this hour
Gina: don't care 
Gina: get her flowers
Hank: oh FML
summary: "
13729853,Mia and Arlene are afraid they'll miss the deadline for a paper they find too challenging. Peter is considering quitting the program because of this. Mia has 8 pages so far and Arlene has 4. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Mia: Hi, have you submitted the paper already?
Arlene: No, I'll miss the deadline I'm afraid
Mia: Me too, this is too challenging 
Arlene: God, I'm relieved it's not only me who finds it difficult
Mia: Sure not! Peter wrote me last night that he's thinking about quitting the programme!
Mia: He felt so intimidated by the essay 😛🙊
Arlene: Gosh, poor him! 
Mia: Imagine, it's not even his mother tongue.
Arlene: True, he's struggling on so many levels
Mia: Oh yes, he is! So cheer up - we all share this shit!
Arlene: Ahahaha, not the greatest relief imaginable, but still something
Mia: come back to work, girl!
Arlene: you too! How many pages do you have already?
Mia: about 8, but remember it's not about quantity
Arlene: But, quality can't be good when you have 4, like me 😓
Mia: True! But you'll manage!
summary: "
