idx,label,prompt_text
5045,0,"Read the passage and answer the question with True or False.
question: is there offsides on a goal kick in soccer
passage: Offside (association football) -- There is no offside offence if a player receives the ball directly from a goal kick, a corner kick, or a throw-in. It is also not an offence if the ball was last deliberately played by an opponent (except for a deliberate save). In this context, according to the IFAB, ``A 'save' is when a player stops, or attempts to stop, a ball which is going into or very close to the goal with any part of the body except the hands/arms (unless the goalkeeper within the penalty area).''
Answer: "
9205,1,"Read the passage and answer the question with True or False.
question: is chinese cabbage and napa cabbage the same
passage: Napa cabbage -- Napa or nappa cabbage (Brassica rapa subsp. pekinensis or Brassica rapa Pekinensis Group) is a type of Chinese cabbage originating near the Beijing region of China, and is widely used in East Asian cuisine. Since the 20th century, it is also a widespread crop in Europe, America and Australia. In much of the world, this is the vegetable referred to as ``Chinese cabbage''. In Australia it is referred to as 'wombok'.
Answer: "
6356,1,"Read the passage and answer the question with True or False.
question: do avery and kepner get back together season 10
passage: Grey's Anatomy (season 10) -- The season mainly focuses on the relationship between the show's protagonist Meredith Grey (Ellen Pompeo) and ``her person'' Cristina Yang (Sandra Oh) as both follow different paths relating their careers straining their relationship. Derek Shepherd (Patrick Dempsey) and Callie Torres (Sara Ramirez) having separated from her wife Arizona Robbins (Jessica Capshaw) teamed up with the White House to work on a brain mapping project. Miranda Bailey (Chandra Wilson) was on a project mapping out the human genome. Yang and Owen Hunt (Kevin McKidd) gradually take their relationship from complicated and painful to a place of real friendship. April Kepner (Sarah Drew) and Jackson Avery (Jesse Williams) elope during Kepner and paramedic Matthew's (Justin Bruening) wedding. Yang takes off to Switzerland for a job offer to take over Preston Burke's (Isaiah Washington) hospital because he wants to step down and move his family. She bids her farewell to her colleagues of the last seven years, including Hunt and dances it out with Meredith one last time to an old favorite song.
Answer: "
7405,1,"Read the passage and answer the question with True or False.
question: is any part of the white house original
passage: White House -- Decades of poor maintenance, the construction of a fourth story attic during the Coolidge administration, and the addition of a second-floor balcony over the south portico for Harry S. Truman took a great toll on the brick and sandstone structure built around a timber frame. By 1948, the house was declared to be in imminent danger of collapse, forcing President Truman to commission a reconstruction and to live across the street at Blair House from 1949 to 1951. The work, done by the firm of Philadelphia contractor John McShain, required the complete dismantling of the interior spaces, construction of a new load-bearing internal steel frame and the reconstruction of the original rooms within the new structure. The total cost of the renovations was about $5.7 million (US$54 million in 2018). Some modifications to the floor plan were made, the largest being the repositioning of the grand staircase to open into the Entrance Hall, rather than the Cross Hall. Central air conditioning was added, as well as two additional sub-basements providing space for workrooms, storage, and a bomb shelter. The Trumans moved back into the White House on March 27, 1952. While the house's structure was kept intact by the Truman reconstruction, much of the new interior finishes were generic, and of little historic value. Much of the original plasterwork, some dating back to the 1814--1816 rebuilding, was too damaged to reinstall, as was the original robust Beaux Arts paneling in the East Room. President Truman had the original timber frame sawed into paneling; the walls of the Vermeil Room, Library, China Room, and Map Room on the ground floor of the main residence were paneled in wood from the timbers.
Answer: "
8033,1,"Read the passage and answer the question with True or False.
question: is shanghai in the same time zone as beijing
passage: Time in China -- The time in China follows a single standard time offset of UTC+08:00 (eight hours ahead of Coordinated Universal Time), despite China spanning five geographical time zones. The official national standard time is called Beijing Time (Chinese: 北京时间) domestically and China Standard Time (CST) internationally. Daylight saving time has not been observed since 1991.
Answer: "
8198,0,"Read the passage and answer the question with True or False.
question: can the nfl draft out of high school
passage: National Football League Draft -- Rules only state that a player must be three years removed from high school graduation, regardless of what the prospective draftee did during that time. A year as a redshirt player in college counts toward eligibility even though the player was not allowed to participate in games during that year, therefore players who have completed their redshirt sophomore year can enter the NFL draft.
Answer: "
8963,1,"Read the passage and answer the question with True or False.
question: does joint structure determine the movements possible at a joint
passage: Joint -- A joint or articulation (or articular surface) is the connection made between bones in the body which link the skeletal system into a functional whole. They are constructed to allow for different degrees and types of movement. Some joints, such as the knee, elbow, and shoulder, are self-lubricating, almost frictionless, and are able to withstand compression and maintain heavy loads while still executing smooth and precise movements. Other joints such as sutures between the bones of the skull permit very little movement (only during birth) in order to protect the brain and the sense organs. The connection between a tooth and the jawbone is also called a joint, and is described as a fibrous joint known as a gomphosis. Joints are classified both structurally and functionally.
Answer: "
9078,1,"Read the passage and answer the question with True or False.
question: do you have to stop for a right turn on red
passage: Turn on red -- During 1982--1992, approximately 84 fatal crashes per year occurred in the U.S. where a vehicle was turning right at intersections where right turn on red was permitted. As of 1992, right turn on red is governed federally by 42 U.S.C. § 6322(c) (``Each proposed State energy conservation plan to be eligible for Federal assistance under this part shall include: ...(5) a traffic law or regulation which, to the maximum extent practicable consistent with safety, permits the operator of a motor vehicle to turn such vehicle right at a red stop light after stopping, and to turn such vehicle left from a one-way street onto a one-way street at a red light after stopping.''). All turns on red are forbidden in New York City unless a sign is posted permitting it.
Answer: "
7066,0,"Read the passage and answer the question with True or False.
question: can you take from the second row in jenga
passage: Jenga -- Once the tower is built, the person who built the tower gets the first move. Moving in Jenga consists of taking one and only one block from any level (except the one below the incomplete top level) of the tower, and placing it on the topmost level to complete it. Only one hand should be used at a time when taking blocks from the tower. Blocks may be bumped to find a loose block that will not disturb the rest of the tower. Any block that is moved out of place must be returned to its original location before removing another block. The turn ends when the next person to move touches the tower or after ten seconds, whichever occurs first.
Answer: "
4839,0,"Read the passage and answer the question with True or False.
question: is the tv show supernatural based on a book
passage: Supernatural (U.S. TV series) -- Before bringing Supernatural to television, creator Eric Kripke had been developing the series for nearly ten years, having been fascinated with urban legends since he was a child. He had originally envisioned Supernatural as a movie. He later developed it as a TV series and spent a few years pitching it before it was picked up by The WB. The concept went through several phases before becoming the eventual product, shifting from the original idea of an anthology series to one of tabloid reporters driving around the country in a van ``fighting the demons in search of the truth''. Kripke wanted it to be a road trip series, feeling that it was the ``best vehicle to tell these stories because it's pure, stripped down and uniquely American... These stories exist in these small towns all across the country, and it just makes so much sense to drive in and out of these stories.''
Answer: "
2656,1,"Read the passage and answer the question with True or False.
question: is it possible to be born with two uteruses
passage: Uterus didelphys -- Uterus didelphys (sometimes also uterus didelphis) represents a uterine malformation where the uterus is present as a paired organ when the embryogenetic fusion of the Müllerian ducts fails to occur. As a result, there is a double uterus with two separate cervices, and rarely a double vagina as well. Each uterus has a single horn linked to the ipsilateral fallopian tube that faces its ovary.
Answer: "
3258,1,"Read the passage and answer the question with True or False.
question: can you play mexican train with regular dominoes
passage: Mexican Train -- Mexican Train is a game played with dominoes. The object of the game is for a player to play all the dominoes from his or her hand onto one or more chains, or ``trains'', emanating from a central hub or ``station''. The game's most popular name comes from a special optional train that belongs to all players. However, the game can be played without the Mexican Train; such variants are generally called ``Private Trains'' or ``Domino Trains''. It is related to the game Chicken Foot.
Answer: "
7870,1,"Read the passage and answer the question with True or False.
question: god save the queen same tune as my country tis of thee
passage: My Country, 'Tis of Thee -- ``My Country, 'Tis of Thee'', also known as ``America'', is an American patriotic song, whose lyrics were written by Samuel Francis Smith. The melody used is the same as that of the national anthem of the United Kingdom, ``God Save the Queen'', arranged by Thomas Arne. The song served as one of the de facto national anthems of the United States (along with songs like ``Hail, Columbia'') before the adoption of ``The Star-Spangled Banner'' as the official U.S. national anthem in 1931.
Answer: "
693,1,"Read the passage and answer the question with True or False.
question: does anyone have an emmy grammy oscar and tony
passage: List of people who have won Academy, Emmy, Grammy, and Tony Awards -- Fifteen people have won all four major annual American entertainment awards in a competitive, individual (non-group) category of the Emmy, Grammy, Oscar, and Tony (EGOT) Awards. Respectively, these awards honor outstanding achievements in television, recording, film, and theater. Winning all four awards has been referred to as winning the ``grand slam'' of American show business.
Answer: "
2789,1,"Read the passage and answer the question with True or False.
question: can you turn right on red in idaho
passage: Turn on red -- Right turns on red are permitted in many regions of North America. While Western states have allowed it for more than 50 years; eastern states amended their traffic laws to allow it in the 1970s as a fuel-saving measure in response to motor fuel shortages in 1973. The Energy Policy and Conservation Act of 1975 required in §362(c)(5) that in order for a state to receive federal assistance in developing mandated conservation programs, they must permit right turns on red lights. All 50 states, the District of Columbia, Guam, and Puerto Rico have allowed right turns on red since 1980, except where prohibited by a sign or where right turns are controlled by dedicated traffic lights. (On January 1, 1980, Massachusetts became the last US state to allow right turns on red.) The few exceptions include New York City, where right turns on red are prohibited, unless a sign indicates otherwise.
Answer: "
1088,1,"Read the passage and answer the question with True or False.
question: will there be a 3rd series of 800 words
passage: 800 Words -- On 19 October 2015, the Seven Network and South Pacific Pictures renewed the show for a second season. It premiered on 23 August 2016 in Australia. On January 24, 2017, the Seven Network announced that the series had been renewed for a third season. It screened from 12 September 2017 with a mid-season finale after 8 episodes.
Answer: "
9181,0,"Read the passage and answer the question with True or False.
question: do jan and michael get back together the office
passage: Jan Levinson -- Jan is seen again in the fourth-season finale, in which she is revealed to be pregnant via artificial insemination. Michael goes to her Lamaze classes when Jan asks him to (where he apparently annoyed the teacher) and is incredibly excited to be there for the birth of ``their'' child. However, he is utterly deflated when Jan gives birth to her daughter Astrid without him there, and when Jan reluctantly lets Michael spend time around her, Michael sadly recognizes that he feels no connection at all to Astrid and that he is no longer holding onto feelings for Jan. Jan also insists Michael not go out with Holly, leading Michael to promptly and successfully ask Holly out on a date.
Answer: "
5758,0,"Read the passage and answer the question with True or False.
question: is the mass of an electron taken into account for the atomic mass
passage: Atomic mass -- The atomic mass (m) is the mass of an atom. Its unit is the unified atomic mass units (symbol: u, or Da) where 1 unified atomic mass unit is defined as ​⁄ of the mass of a single carbon-12 atom, at rest. For atoms, the protons and neutrons of the nucleus account for almost all of the mass, and the atomic mass measured in u has nearly the same value as the mass number.
Answer: "
8491,1,"Read the passage and answer the question with True or False.
question: was the united states involved in desert storm yes no
passage: Gulf War -- The Gulf War (2 August 1990 -- 28 February 1991), codenamed Operation Desert Shield (2 August 1990 -- 17 January 1991) for operations leading to the buildup of troops and defense of Saudi Arabia and Operation Desert Storm (17 January 1991 -- 28 February 1991) in its combat phase, was a war waged by coalition forces from 35 nations led by the United States against Iraq in response to Iraq's invasion and annexation of Kuwait.
Answer: "
7437,0,"Read the passage and answer the question with True or False.
question: does the team get to keep the stanley cup
passage: Stanley Cup -- Unlike the trophies awarded by the other major professional sports leagues of North America, a new Stanley Cup is not made each year. Originally, the winners kept it until a new champion was crowned. Currently, winning teams get the Stanley Cup during the summer and a limited number of days during the season. It is unusual among trophies to include winning members' names. Every year since 1924, a select portion of the winning players, coaches, management, and club staff names are engraved on its bands. However, there is not enough room to include all the players and non-players, so some names must be omitted. Between 1924 and 1940, a new band was added almost every year the trophy was awarded, earning the nickname ``Stovepipe Cup'' due to the unnatural height of all the bands. In 1947 the cup size was reduced, but not all the large rings were the same size. In 1958 the modern one-piece Cup was designed with a five-band barrel which could contain 13 winning teams per band. To prevent the Stanley Cup from growing, when the bottom band is full, the oldest band is removed and preserved in the Hockey Hall of Fame, and a new blank band added to the bottom. It has been referred to as The Cup, Lord Stanley's Cup, The Holy Grail, or facetiously (chiefly by sportswriters) as Lord Stanley's Mug. The Stanley Cup is surrounded by numerous legends and traditions, the oldest of which is the celebratory drinking of champagne out of the cup by the winning team.
Answer: "
1154,0,"Read the passage and answer the question with True or False.
question: is the bahamas considered part of the us
passage: The Bahamas -- The Bahamas became an independent Commonwealth realm in 1973, retaining the British monarch, then and currently Queen Elizabeth II, as its head of state. In terms of gross domestic product per capita, The Bahamas is one of the richest countries in the Americas (following the United States and Canada), with an economy based on tourism and finance.
Answer: "
4574,0,"Read the passage and answer the question with True or False.
question: is terminator salvation a prequel to the terminator
passage: Terminator Salvation -- McG signed on to direct as the first two films were among his favorites, and he had even cast Robert Patrick (who played the T-1000) in his films. Though he was initially unsure about ``flogging a dead horse,'' he felt the post-apocalyptic setting allowed the film to be different enough so as not to be just an inferior sequel. The idea that events in Terminator 2: Judgment Day and Terminator 3: Rise of the Machines altered the future allowed them to be flexible with their presentation of the futuristic world. McG met with the series' co-creator James Cameron, and, although he neither blessed nor denigrated the project, Cameron told the new director he had faced a similar challenge when following Ridley Scott's Alien with Aliens. He maintained two elements of the previous films; that John is an outsider to the authorities, and someone of future importance is being protected, and in this film, it is Kyle Reese.
Answer: "
5082,0,"Read the passage and answer the question with True or False.
question: is cape may nj further south than washington dc
passage: Cape May, New Jersey -- Cape May is the southernmost point in New Jersey; it is at approximately the same latitude as Washington, D.C. and Alexandria, Virginia
Answer: "
591,0,"Read the passage and answer the question with True or False.
question: do all last names in iceland end in son
passage: Icelandic name -- Some family names do exist in Iceland, most commonly adaptations from last name patronyms Icelanders took up when living abroad, usually Denmark. Notable Icelanders who have an inherited family name include former prime minister Geir Haarde, football star Eiður Smári Guðjohnsen, entrepreneur Magnús Scheving, film director Baltasar Kormákur Samper, actress Anita Briem and member of parliament (and former news reporter) Elín Hirst. Before 1925, it was legal to adopt new family names; one Icelander to do so was the Nobel Prize-winning author Halldór Laxness, while another author, Einar Hjörleifsson and his brothers all chose the family name ``Kvaran''. Since 1925, one cannot adopt a family name unless one explicitly has a legal right to do so through inheritance. (The law was amended in 1991 and 1996.)
Answer: "
8954,1,"Read the passage and answer the question with True or False.
question: is the host country of the world cup automatically qualify
passage: FIFA World Cup qualification -- The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.
Answer: "
9094,0,"Read the passage and answer the question with True or False.
question: do we need visa for india from nepal
passage: Visa policy of Nepal -- Citizens of India do not need a visa to enter Nepal, and can reside permanently as Nepali citizens with no restrictions, because Article 7 the 1950 Indo-Nepal Treaty of Peace and Friendship allows free movement of people between the two nations on a reciprocal basis.
Answer: "
4150,0,"Read the passage and answer the question with True or False.
question: does america's most wanted still come on
passage: America's Most Wanted -- The following September, the show's host, John Walsh, announced that it would resume later that year on the cable network Lifetime. After a brief run on Lifetime, however, on March 28, 2013 the show was canceled again. This was reportedly due to low ratings and the level of royalty payments to Fox which holds the trademark and copyright. It was succeeded by John Walsh Investigates, a one-off special on Lifetime.
Answer: "
5123,1,"Read the passage and answer the question with True or False.
question: does the uk have a pledge of allegiance
passage: Oath of Allegiance (United Kingdom) -- The Oath of Allegiance (Judicial or Official Oath) is a promise to be loyal to the British monarch, and his or her heirs and successors, sworn by certain public servants in the United Kingdom, and also by newly naturalised subjects in citizenship ceremonies. The current standard wording of the oath of allegiance is set out in the Promissory Oaths Act 1868.
Answer: "
4918,1,"Read the passage and answer the question with True or False.
question: is the book of ezra in the bible
passage: Book of Ezra -- The Book of Ezra is a book of the Hebrew Bible; which formerly included the Book of Nehemiah in a single book, commonly distinguished in scholarship as Ezra--Nehemiah. The two became separated with the first printed rabbinic bibles of the early 16th century, following late medieval Latin Christian tradition. Its subject is the Return to Zion following the close of the Babylonian captivity, and it is divided into two parts, the first telling the story of the first return of exiles in the first year of Cyrus the Great (538 BC) and the completion and dedication of the new Temple in Jerusalem in the sixth year of Darius I (515 BC), the second telling of the subsequent mission of Ezra to Jerusalem and his struggle to purify the Jews from marriage with non-Jews. Together with the Book of Nehemiah, it represents the final chapter in the historical narrative of the Hebrew Bible.
Answer: "
5761,0,"Read the passage and answer the question with True or False.
question: does the fa cup runner up qualify for europe
passage: FA Cup -- The FA Cup winners qualify for the following season's UEFA Europa League (formerly named the UEFA Cup; from its launch in 1960 until 1998, they entered the now-defunct UEFA Cup Winners' Cup instead). This European place applies even if the team is relegated or is not in the English top flight. In the past, if the FA Cup winning team also qualified for the following season's Champions League or Europa League through their league position, then the losing FA Cup finalist were given this European berth instead. FA Cup winners enter the Europa League at the group stage. Losing finalists, if they haven't qualified for Europe via the league, began earlier, at the play-off or third qualifying round stage. From the 2015--16 UEFA Europa League season, however, UEFA does not allow the runners-up to qualify for the Europa League through the competition. If the winner -- and until 2015, the runner-up -- has already qualified for Europe through their league position (with the exception of the UEFA Cup until 1998), the FA Cup berth is then given to the highest-place team in the league who has not yet qualified.
Answer: "
5854,1,"Read the passage and answer the question with True or False.
question: can you return an extra point in the nfl
passage: Two-point conversion -- Stephone Anthony of the New Orleans Saints became the first NFL player to score a defensive two-point conversion; he returned a blocked extra point kick from Graham Gano of the Carolina Panthers on December 6, 2015.
Answer: "
9235,1,"Read the passage and answer the question with True or False.
question: is there a relationship between atomic number and electronegativity
passage: Electronegativity -- Electronegativity, symbol χ, is a chemical property that describes the tendency of an atom to attract a shared pair of electrons (or electron density) towards itself. An atom's electronegativity is affected by both its atomic number and the distance at which its valence electrons reside from the charged nucleus. The higher the associated electronegativity number, the more an element or compound attracts electrons towards it.
Answer: "
1897,0,"Read the passage and answer the question with True or False.
question: can you jump off two feet in high jump
passage: High jump -- The rules for the high jump are set internationally by the International Association of Athletics Federations (IAAF). Jumpers must take off on one foot. A jump is considered a failure if the bar is dislodged by the action of the jumper whilst jumping or the jumper touches the ground or breaks the plane of the near edge of the bar before clearance. The technique one uses for the jump must be almost flawless in order to have a chance of clearing a high bar.
Answer: "
1835,0,"Read the passage and answer the question with True or False.
question: is the bugatti veyron the fastest car in the world
passage: Bugatti Veyron -- The Super Sport version of the Veyron is recognised by Guinness World Records as the fastest street-legal production car in the world, with a top speed of 431.072 km/h (267.856 mph). Hennessey Performance Engineering made the Venom GT with a 4.238 km/h (2.633 mph) faster than the Veyron Super Sport, but the 2014 run was in only one direction, so it was not recognized by Guinness. The roadster Veyron Grand Sport Vitesse version is the fastest roadster in the world, reaching an averaged top speed of 408.84 km/h (254.04 mph) in a test on 6 April 2013. The Venom GT Spyder is 18.6 km/h (11.56 mph) faster than the Veyron Grand Sport Vitesse, but the 2016 run was a one-direction run, so it was not recognized by Guinness.
Answer: "
5480,1,"Read the passage and answer the question with True or False.
question: is the bridge on the river kwai still there
passage: The Bridge on the River Kwai -- The major railway bridge described in the novel and film didn't actually cross the river known at the time as the Kwai. However, in 1943 a railway bridge was built by Allied POWs over the Mae Klong river -- renamed as a result of the film Khwae Yai in the 1960s -- at Tha Ma Kham, five kilometres from Kanchanaburi, Thailand. Boulle had never been to the bridge. He knew that the railway ran parallel to the Kwae for many miles, and he therefore assumed that it was the Kwae which it crossed just north of Kanchanaburi. This was an incorrect assumption. The destruction of the bridge as depicted in the film is also entirely fictional. In fact, two bridges were built: a temporary wooden bridge and a permanent steel/concrete bridge a few months later. Both bridges were used for two years, until they were destroyed by Allied bombing. The steel bridge was repaired and is still in use today.
Answer: "
1078,1,"Read the passage and answer the question with True or False.
question: was france a republic after the french revolution
passage: French First Republic -- In the history of France, the First Republic (French: Première République), officially the French Republic (République française), was founded on 22 September 1792 during the French Revolution. The First Republic lasted until the declaration of the First Empire in 1804 under Napoleon, although the form of the government changed several times. This period was characterized by the fall of the monarchy, the establishment of the National Convention and the Reign of Terror, the Thermidorian Reaction and the founding of the Directory, and, finally, the creation of the Consulate and Napoleon's rise to power.
Answer: "
6043,0,"Read the passage and answer the question with True or False.
question: is 47 meters below based on a true story
passage: 47 Meters Down -- 47 Meters Down is a British-American 2017 survival horror film directed by Johannes Roberts, written by Roberts and Ernest Riera, and starring Claire Holt and Mandy Moore. The plot follows two sisters who go on holiday in Mexico, and are invited to cage dive and see sharks up close. When the cable holding the cage breaks and it plummets to the ocean floor with the two girls trapped inside, they must find a way to escape, with their air supplies running low and great white sharks stalking nearby.
Answer: "
7995,1,"Read the passage and answer the question with True or False.
question: mosque comes from the arabic word masjid meaning
passage: Mosque -- A mosque (/mɒsk/; from Arabic: مسجد‎, translit. masjid‎) is a place of worship for followers of Islam.
Answer: "
7775,1,"Read the passage and answer the question with True or False.
question: do you have to move out of the way for a police car
passage: Move over law -- In the United States, move over laws are aimed at protecting emergency responders working along the roadside. All fifty states have passed the laws, which were promoted in response to increasing roadside fatalities in the line of duty. The laws require drivers, upon noticing either emergency vehicle with sirens and/or flashing lights, to move away from the vehicle by one lane, or if that is not possible, slow down to either a reasonable speed or a fixed speed below the limit as defined by local law. This includes law enforcement vehicles, fire trucks and ambulances. In New York State, drivers must use due care when approaching an emergency vehicle that displays red and/or white emergency lighting such as law enforcement vehicles, fire trucks and ambulances and also vehicles with flashing amber lighting such as tow trucks, construction vehicles and other service workers stopped along the side of the road while performing their duties. Since July 1st, 2018 in Iowa, drivers must move over or slow down for any vehicle with flashing hazard lights.
Answer: "
8057,1,"Read the passage and answer the question with True or False.
question: do xbox 360 games work on the one
passage: List of backward compatible games for Xbox One -- The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360. On June 15, 2015, backward compatibility with supported Xbox 360 games became available to eligible Xbox Preview program users with a beta update to the Xbox One system software. The dashboard update containing backward compatibility was released publicly on November 12, 2015. On October 24, 2017, another such update added games from the original Xbox library. The following is a list of all backward compatible games on Xbox One under this functionality.
Answer: "
3362,0,"Read the passage and answer the question with True or False.
question: will the melting and freezing point of any pure substance be the same
passage: Melting point -- For most substances, melting and freezing points are approximately equal. For example, the melting point and freezing point of mercury is 234.32 kelvins (−38.83 °C or −37.89 °F). However, certain substances possess differing solid-liquid transition temperatures. For example, agar melts at 85 °C (185 °F) and solidifies from 31 °C (88 °F; 304 K); such direction dependence is known as hysteresis. The melting point of ice at 1 atmosphere of pressure is very close to 0 °C (32 °F; 273 K); this is also known as the ice point. In the presence of nucleating substances, the freezing point of water is not always the same as the melting point. In the absence of nucleators water can exist as a supercooled liquid down to −48.3 °C (−55°F, 224.8 K) before freezing. The chemical element with the highest melting point is tungsten, at 3,414 °C (6,177 °F; 3,687 K); this property makes tungsten excellent for use as filaments in light bulbs. The often-cited carbon does not melt at ambient pressure but sublimes at about 3,726.85 °C (6,740.33 °F; 4,000.00 K); a liquid phase only exists above pressures of 10 MPa (99 atm) and estimated 4,030--4,430 °C (7,290--8,010 °F; 4,300--4,700 K) (see carbon phase diagram). Tantalum hafnium carbide (TaHfC) is a refractory compound with a very high melting point of 4215 K (3942 °C, 7128 °F). At the other end of the scale, helium does not freeze at all at normal pressure even at temperatures close to absolute zero; pressure greater than twenty times of atmosphere of normal one is necessary.
Answer: "
1742,0,"Read the passage and answer the question with True or False.
question: is red velvet cake the same as chocolate
passage: Red velvet cake -- Red velvet cake is traditionally a red, red-brown, or mahogany or maroon or crimson colored chocolate layer cake, layered with white cream cheese or ermine icing. The cake is commonly served on Christmas or Valentine's Day. Common modern red velvet cake is made with red dye,; however, the red color was originally due to non-Dutched, anthocyanin-rich cocoa.
Answer: "
5334,1,"Read the passage and answer the question with True or False.
question: is a naturalized citizen the same as a us citizen
passage: Citizenship of the United States -- U.S. citizenship is usually acquired by birth when a child is born in the territory of the United States. In addition to U.S. states, this includes the District of Columbia, Guam, Puerto Rico, the Northern Mariana Islands and the U.S. Virgin Islands. Citizenship, however, was not specified in the original Constitution. In 1868, the Fourteenth Amendment specifically defined persons who were either born or naturalized in the United States and subject to its jurisdiction as citizens. All babies born in the United States--except those born to enemy aliens in wartime or the children of foreign diplomats--enjoy U.S. citizenship under the Supreme Court's long-standing interpretation of the Fourteenth Amendment. The amendment states: ``All persons born or naturalized in the United States, and subject to the jurisdiction thereof, are citizens of the United States and of the State wherein they reside.'' There remains dispute as to who is ``subject to the jurisdiction'' of the United States at birth.
Answer: "
8131,0,"Read the passage and answer the question with True or False.
question: are blue whales and sperm whales the same
passage: Blue whale -- Blue whales are not easy to catch or kill. Their speed and power meant that they were rarely pursued by early whalers, who instead targeted sperm and right whales. In 1864, the Norwegian Svend Foyn equipped a steamboat with harpoons specifically designed for catching large whales. The harpoon gun was initially cumbersome and had a low success rate, but Foyn perfected it, and soon several whaling stations were established on the coast of Finnmark in northern Norway. Because of disputes with the local fishermen, the last whaling station in Finnmark was closed down in 1904.
Answer: "
7330,1,"Read the passage and answer the question with True or False.
question: is there such a thing as green gold
passage: Colored gold -- Green gold was known to the Lydians as long ago as 860 BC under the name electrum, a naturally occurring alloy of silver and gold. It actually appears as greenish-yellow rather than green. Fired enamels adhere better to these alloys than to pure gold.
Answer: "
6675,1,"Read the passage and answer the question with True or False.
question: can i buy a gun at a gun show without background check
passage: Gun show loophole -- Under federal law, private-party sellers are not required to perform background checks on buyers; whether at a gun show or other venue. They also are not required to record the sale, or ask for identification. This requirement is in contrast to sales by gun stores and other Federal Firearms License (FFL) holders, who are required to record all sales and perform background checks on almost all buyers, regardless of whether the venue is their business location or a gun show within their state. Access to the National Instant Criminal Background Check System (NICS) is limited to FFL holders.
Answer: "
289,0,"Read the passage and answer the question with True or False.
question: are cash money and money mart the same company
passage: Money Mart -- National Money Mart Company, commonly known as Money Mart, is a Canadian financial services company that provides payday loans, cheque cashing, tax preparation and money transfer services to the underbanked. It was founded in Edmonton, Alberta in 1982, and by 2010 it had 412 stores across Canada with an additional 53 franchised stores. The head office is located in Victoria, BC.
Answer: "
2361,1,"Read the passage and answer the question with True or False.
question: is the movie too young to die based on a true story
passage: Too Young to Die? -- Too Young to Die? is a 1990 television movie starring Brad Pitt and Juliette Lewis. It touches on the debate concerning the death penalty. It is based on a true story. Three years later, Pitt and Lewis would reunite, portraying somewhat similar characters, in Kalifornia.
Answer: "
7025,0,"Read the passage and answer the question with True or False.
question: does the sun set on the british empire
passage: The empire on which the sun never sets -- In the modern era, due to the British Overseas Territory of the Pitcairn Islands, the sun has not yet set on all British territories.
Answer: "
8641,0,"Read the passage and answer the question with True or False.
question: is young and the restless filmed in new york
passage: The Young and the Restless -- Taped at CBS Television City, studios 41 and 43 in Hollywood since its debut on March 26, 1973, the show was packaged by the distribution company Columbia Pictures Television, which has now been replaced by Sony Pictures Television. The Young and the Restless originally aired as a half-hour series on CBS and was the first soap opera to focus on the visual aspects of production, creating ``a look that broke with the visual conventions of the genre.'' Similar to the radio serials that had preceded them, soap operas at the time primarily focused on dialogue, characters, and story, with details like sets as secondary concerns. The Young and the Restless stood out by using unique lighting techniques and camera angles, similar to Hollywood-style productions. The style of videotaping included using out-of-the-ordinary camera angles and a large number of facial close-ups with bright lighting on the actors' faces. Conboy said he used lighting to create ``artistic effects''. Those effects made the series look dark, shadowy, and moody. The Young and the Restless' look influenced the taping styles of other soap operas. When H. Wesley Kenney replaced Conboy as executive producer, he balanced the lighting of the scenes.
Answer: "
138,1,"Read the passage and answer the question with True or False.
question: is watcher in the woods a disney movie
passage: The Watcher in the Woods -- Filmed at Pinewood Studios and the surrounding areas in Buckinghamshire, England, The Watcher in the Woods was one of several live-action films produced by Walt Disney Productions in the 1980s, when the studio was targeting young adult audiences. The film suffered from various production problems and was pulled from theatres after its initial release in 1980. It was re-released in 1981 after being re-edited and a revised ending added.
Answer: "
8117,1,"Read the passage and answer the question with True or False.
question: what is the first amendment freedom of religion
passage: First Amendment to the United States Constitution -- The First Amendment (Amendment I) to the United States Constitution prevents Congress from making any law respecting an establishment of religion, prohibiting the free exercise of religion, or abridging the freedom of speech, the freedom of the press, the right to peaceably assemble, or to petition for a governmental redress of grievances. It was adopted on December 15, 1791, as one of the ten amendments that constitute the Bill of Rights.
Answer: "
7883,0,"Read the passage and answer the question with True or False.
question: do they have in n out in seattle
passage: In-N-Out Burger -- In-N-Out Burger is an American regional chain of fast food restaurants with locations primarily in the American Southwest and Pacific coast. It was founded in Baldwin Park, California in 1948 by Harry Snyder and Esther Snyder. The chain is currently headquartered in Irvine, California and has slowly expanded outside Southern California into the rest of California, as well as into Arizona, Nevada, Utah, Texas, and Oregon. The current owner is Lynsi Snyder, the Snyders' only grandchild.
Answer: "
